deck,gain,loss,subjID,trial
4,45.0,0.0,1,97
3,45.0,0.0,1,98
3,60.0,0.0,1,99
1,125.0,-245.0,1,100
2,105.0,0.0,2,1
2,85.0,-1370.0,2,2
2,130.0,0.0,2,3
3,45.0,0.0,2,4
4,80.0,0.0,2,5
3,45.0,0.0,2,6
4,75.0,0.0,2,7
2,125.0,0.0,2,8
3,75.0,0.0,2,9
4,45.0,0.0,2,10
3,40.0,-36.0,2,11
3,60.0,-73.0,2,12
3,65.0,-172.0,2,13
4,75.0,0.0,2,14
4,60.0,0.0,2,15
3,60.0,-18.0,2,16
2,90.0,0.0,2,17
4,65.0,0.0,2,18
3,60.0,-21.0,2,19
4,40.0,0.0,2,20
4,50.0,-355.0,2,21
2,105.0,0.0,2,22
2,120.0,0.0,2,23
3,80.0,0.0,2,24
2,140.0,0.0,2,25
1,100.0,0.0,2,26
2,115.0,0.0,2,27
2,105.0,0.0,2,28
3,40.0,0.0,2,29
2,80.0,0.0,2,30
1,110.0,-139.0,2,31
3,75.0,0.0,2,32
3,80.0,-2.0,2,33
3,65.0,-179.0,2,34
3,70.0,-48.0,2,35
2,80.0,0.0,2,36
2,135.0,0.0,2,37
2,130.0,0.0,2,38
4,45.0,0.0,2,39
2,90.0,0.0,2,40
2,135.0,0.0,2,41
2,135.0,-1480.0,2,42
3,70.0,-65.0,2,43
1,135.0,-84.0,2,44
1,80.0,0.0,2,45
2,95.0,0.0,2,46
2,115.0,0.0,2,47
1,105.0,-444.0,2,48
1,125.0,0.0,2,49
1,80.0,-584.0,2,50
4,70.0,0.0,2,51
1,90.0,0.0,2,52
4,55.0,0.0,2,53
3,45.0,0.0,2,54
1,95.0,0.0,2,55
3,60.0,0.0,2,56
4,80.0,0.0,2,57
4,40.0,0.0,2,58
2,85.0,0.0,2,59
2,95.0,0.0,2,60
4,75.0,0.0,2,61
2,95.0,0.0,2,62
2,115.0,-1680.0,2,63
3,40.0,0.0,2,64
3,40.0,-36.0,2,65
1,90.0,-9.0,2,66
1,105.0,-372.0,2,67
2,140.0,0.0,2,68
2,130.0,0.0,2,69
1,130.0,0.0,2,70
1,125.0,-259.0,2,71
2,135.0,0.0,2,72
4,80.0,0.0,2,73
1,85.0,-9.0,2,74
4,65.0,0.0,2,75
3,60.0,0.0,2,76
4,45.0,0.0,2,77
1,90.0,-833.0,2,78
3,65.0,0.0,2,79
4,75.0,0.0,2,80
3,60.0,-39.0,2,81
2,140.0,0.0,2,82
1,120.0,0.0,2,83
4,70.0,0.0,2,84
1,140.0,0.0,2,85
1,95.0,0.0,2,86
4,45.0,-355.0,2,87
3,60.0,-67.0,2,88
2,105.0,0.0,2,89
3,55.0,-49.0,2,90
3,65.0,0.0,2,91
1,95.0,-32.0,2,92
2,80.0,0.0,2,93
4,45.0,0.0,2,94
1,120.0,0.0,2,95
1,85.0,0.0,2,96
1,95.0,-617.0,2,97
3,60.0,-49.0,2,98
3,60.0,0.0,2,99
3,55.0,0.0,2,100
2,105.0,0.0,3,1
2,85.0,-1370.0,3,2
2,130.0,0.0,3,3
4,80.0,0.0,3,4
4,75.0,0.0,3,5
1,100.0,0.0,3,6
1,110.0,-139.0,3,7
1,135.0,-84.0,3,8
1,80.0,0.0,3,9
4,45.0,0.0,3,10
3,45.0,0.0,3,11
3,45.0,0.0,3,12
3,75.0,0.0,3,13
3,40.0,-36.0,3,14
3,60.0,-73.0,3,15
3,65.0,-172.0,3,16
3,60.0,-18.0,3,17
3,60.0,-21.0,3,18
4,75.0,0.0,3,19
1,105.0,-444.0,3,20
2,125.0,0.0,3,21
2,90.0,0.0,3,22
3,80.0,0.0,3,23
2,105.0,0.0,3,24
2,120.0,0.0,3,25
3,40.0,0.0,3,26
4,60.0,0.0,3,27
1,125.0,0.0,3,28
1,80.0,-584.0,3,29
2,140.0,0.0,3,30
2,115.0,0.0,3,31
4,65.0,0.0,3,32
1,90.0,0.0,3,33
3,75.0,0.0,3,34
2,105.0,0.0,3,35
4,40.0,0.0,3,36
4,50.0,-355.0,3,37
2,80.0,0.0,3,38
2,80.0,0.0,3,39
2,135.0,0.0,3,40
3,80.0,-2.0,3,41
1,95.0,0.0,3,42
2,130.0,0.0,3,43
1,90.0,-9.0,3,44
1,105.0,-372.0,3,45
1,130.0,0.0,3,46
1,125.0,-259.0,3,47
1,85.0,-9.0,3,48
1,90.0,-833.0,3,49
1,120.0,0.0,3,50
4,45.0,0.0,3,51
4,70.0,0.0,3,52
2,90.0,0.0,3,53
2,135.0,0.0,3,54
2,135.0,-1480.0,3,55
1,140.0,0.0,3,56
1,95.0,0.0,3,57
2,95.0,0.0,3,58
2,115.0,0.0,3,59
4,55.0,0.0,3,60
2,85.0,0.0,3,61
4,80.0,0.0,3,62
4,40.0,0.0,3,63
1,95.0,-32.0,3,64
1,120.0,0.0,3,65
4,75.0,0.0,3,66
4,80.0,0.0,3,67
2,95.0,0.0,3,68
2,95.0,0.0,3,69
3,65.0,-179.0,3,70
3,70.0,-48.0,3,71
3,70.0,-65.0,3,72
4,65.0,0.0,3,73
1,85.0,0.0,3,74
4,45.0,0.0,3,75
4,75.0,0.0,3,76
4,70.0,0.0,3,77
2,115.0,-1680.0,3,78
4,45.0,-355.0,3,79
4,45.0,0.0,3,80
2,140.0,0.0,3,81
3,45.0,0.0,3,82
1,95.0,-617.0,3,83
4,50.0,0.0,3,84
3,60.0,0.0,3,85
3,40.0,0.0,3,86
4,50.0,0.0,3,87
3,40.0,-36.0,3,88
3,60.0,0.0,3,89
3,65.0,0.0,3,90
3,60.0,-39.0,3,91
1,120.0,0.0,3,92
1,135.0,-549.0,3,93
1,115.0,0.0,3,94
1,125.0,0.0,3,95
3,60.0,-67.0,3,96
1,125.0,-226.0,3,97
3,55.0,-49.0,3,98
3,65.0,0.0,3,99
3,60.0,-49.0,3,100
1,100.0,0.0,4,1
1,110.0,-139.0,4,2
1,135.0,-84.0,4,3
1,80.0,0.0,4,4
1,105.0,-444.0,4,5
3,45.0,0.0,4,6
4,80.0,0.0,4,7
4,75.0,0.0,4,8
1,125.0,0.0,4,9
3,45.0,0.0,4,10
3,75.0,0.0,4,11
1,80.0,-584.0,4,12
3,40.0,-36.0,4,13
3,60.0,-73.0,4,14
1,90.0,0.0,4,15
1,95.0,0.0,4,16
1,90.0,-9.0,4,17
4,45.0,0.0,4,18
4,75.0,0.0,4,19
2,105.0,0.0,4,20
1,105.0,-372.0,4,21
3,65.0,-172.0,4,22
3,60.0,-18.0,4,23
1,130.0,0.0,4,24
1,125.0,-259.0,4,25
1,85.0,-9.0,4,26
4,60.0,0.0,4,27
1,90.0,-833.0,4,28
4,65.0,0.0,4,29
4,40.0,0.0,4,30
1,120.0,0.0,4,31
4,50.0,-355.0,4,32
1,140.0,0.0,4,33
4,45.0,0.0,4,34
3,60.0,-21.0,4,35
3,80.0,0.0,4,36
4,70.0,0.0,4,37
1,95.0,0.0,4,38
4,55.0,0.0,4,39
1,95.0,-32.0,4,40
1,120.0,0.0,4,41
4,80.0,0.0,4,42
4,40.0,0.0,4,43
3,40.0,0.0,4,44
2,85.0,-1370.0,4,45
4,75.0,0.0,4,46
2,130.0,0.0,4,47
2,125.0,0.0,4,48
3,75.0,0.0,4,49
4,80.0,0.0,4,50
2,90.0,0.0,4,51
2,105.0,0.0,4,52
1,85.0,0.0,4,53
1,95.0,-617.0,4,54
4,65.0,0.0,4,55
3,80.0,-2.0,4,56
2,120.0,0.0,4,57
2,140.0,0.0,4,58
3,65.0,-179.0,4,59
3,70.0,-48.0,4,60
3,70.0,-65.0,4,61
4,45.0,0.0,4,62
4,75.0,0.0,4,63
2,115.0,0.0,4,64
4,70.0,0.0,4,65
3,45.0,0.0,4,66
1,120.0,0.0,4,67
3,60.0,0.0,4,68
2,105.0,0.0,4,69
1,135.0,-549.0,4,70
1,115.0,0.0,4,71
2,80.0,0.0,4,72
3,40.0,0.0,4,73
1,125.0,0.0,4,74
2,80.0,0.0,4,75
4,45.0,-355.0,4,76
1,125.0,-226.0,4,77
3,40.0,-36.0,4,78
4,45.0,0.0,4,79
4,50.0,0.0,4,80
4,50.0,0.0,4,81
2,135.0,0.0,4,82
1,115.0,-63.0,4,83
3,60.0,0.0,4,84
2,130.0,0.0,4,85
1,110.0,0.0,4,86
4,50.0,0.0,4,87
4,40.0,0.0,4,88
4,45.0,0.0,4,89
3,65.0,0.0,4,90
3,60.0,-39.0,4,91
3,60.0,-67.0,4,92
3,55.0,-49.0,4,93
1,125.0,-245.0,4,94
1,115.0,-454.0,4,95
1,130.0,-205.0,4,96
1,135.0,0.0,4,97
1,125.0,0.0,4,98
1,125.0,0.0,4,99
1,105.0,-556.0,4,100
3,45.0,0.0,5,1
1,100.0,0.0,5,2
1,110.0,-139.0,5,3
4,80.0,0.0,5,4
2,105.0,0.0,5,5
1,135.0,-84.0,5,6
4,75.0,0.0,5,7
2,85.0,-1370.0,5,8
2,130.0,0.0,5,9
2,125.0,0.0,5,10
2,90.0,0.0,5,11
3,45.0,0.0,5,12
3,75.0,0.0,5,13
3,40.0,-36.0,5,14
4,45.0,0.0,5,15
2,105.0,0.0,5,16
1,80.0,0.0,5,17
4,75.0,0.0,5,18
3,60.0,-73.0,5,19
2,120.0,0.0,5,20
2,140.0,0.0,5,21
2,115.0,0.0,5,22
4,60.0,0.0,5,23
4,65.0,0.0,5,24
2,105.0,0.0,5,25
4,40.0,0.0,5,26
2,80.0,0.0,5,27
1,105.0,-444.0,5,28
1,125.0,0.0,5,29
3,65.0,-172.0,5,30
2,80.0,0.0,5,31
4,50.0,-355.0,5,32
1,80.0,-584.0,5,33
4,45.0,0.0,5,34
1,90.0,0.0,5,35
1,95.0,0.0,5,36
1,90.0,-9.0,5,37
1,105.0,-372.0,5,38
4,70.0,0.0,5,39
4,55.0,0.0,5,40
4,80.0,0.0,5,41
3,60.0,-18.0,5,42
4,40.0,0.0,5,43
2,135.0,0.0,5,44
2,130.0,0.0,5,45
3,60.0,-21.0,5,46
2,90.0,0.0,5,47
2,135.0,0.0,5,48
2,135.0,-1480.0,5,49
3,80.0,0.0,5,50
4,75.0,0.0,5,51
4,80.0,0.0,5,52
1,130.0,0.0,5,53
2,95.0,0.0,5,54
3,40.0,0.0,5,55
1,125.0,-259.0,5,56
1,85.0,-9.0,5,57
1,90.0,-833.0,5,58
3,75.0,0.0,5,59
1,120.0,0.0,5,60
4,65.0,0.0,5,61
3,80.0,-2.0,5,62
1,140.0,0.0,5,63
4,45.0,0.0,5,64
3,65.0,-179.0,5,65
4,75.0,0.0,5,66
4,70.0,0.0,5,67
1,95.0,0.0,5,68
1,95.0,-32.0,5,69
4,45.0,-355.0,5,70
2,115.0,0.0,5,71
1,120.0,0.0,5,72
1,85.0,0.0,5,73
4,45.0,0.0,5,74
4,50.0,0.0,5,75
2,85.0,0.0,5,76
2,95.0,0.0,5,77
1,95.0,-617.0,5,78
2,95.0,0.0,5,79
2,115.0,-1680.0,5,80
4,50.0,0.0,5,81
1,120.0,0.0,5,82
1,135.0,-549.0,5,83
2,140.0,0.0,5,84
2,130.0,0.0,5,85
2,135.0,0.0,5,86
2,140.0,0.0,5,87
2,105.0,0.0,5,88
4,50.0,0.0,5,89
1,115.0,0.0,5,90
4,40.0,0.0,5,91
4,45.0,0.0,5,92
4,70.0,0.0,5,93
4,60.0,-205.0,5,94
3,70.0,-48.0,5,95
1,125.0,0.0,5,96
1,125.0,-226.0,5,97
4,55.0,0.0,5,98
4,40.0,0.0,5,99
3,70.0,-65.0,5,100
4,80.0,0.0,6,1
3,45.0,0.0,6,2
2,105.0,0.0,6,3
1,100.0,0.0,6,4
4,75.0,0.0,6,5
3,45.0,0.0,6,6
4,45.0,0.0,6,7
3,75.0,0.0,6,8
4,75.0,0.0,6,9
1,110.0,-139.0,6,10
3,40.0,-36.0,6,11
3,60.0,-73.0,6,12
2,85.0,-1370.0,6,13
3,65.0,-172.0,6,14
1,135.0,-84.0,6,15
2,130.0,0.0,6,16
4,60.0,0.0,6,17
3,60.0,-18.0,6,18
2,125.0,0.0,6,19
1,80.0,0.0,6,20
2,90.0,0.0,6,21
3,60.0,-21.0,6,22
4,65.0,0.0,6,23
1,105.0,-444.0,6,24
2,105.0,0.0,6,25
4,40.0,0.0,6,26
4,50.0,-355.0,6,27
2,120.0,0.0,6,28
1,125.0,0.0,6,29
2,140.0,0.0,6,30
2,115.0,0.0,6,31
3,80.0,0.0,6,32
1,80.0,-584.0,6,33
4,45.0,0.0,6,34
2,105.0,0.0,6,35
4,70.0,0.0,6,36
3,40.0,0.0,6,37
4,55.0,0.0,6,38
4,80.0,0.0,6,39
2,80.0,0.0,6,40
1,90.0,0.0,6,41
2,80.0,0.0,6,42
3,75.0,0.0,6,43
4,40.0,0.0,6,44
3,80.0,-2.0,6,45
1,95.0,0.0,6,46
1,90.0,-9.0,6,47
3,65.0,-179.0,6,48
1,105.0,-372.0,6,49
2,135.0,0.0,6,50
1,130.0,0.0,6,51
1,125.0,-259.0,6,52
2,130.0,0.0,6,53
4,75.0,0.0,6,54
4,80.0,0.0,6,55
1,85.0,-9.0,6,56
4,65.0,0.0,6,57
1,90.0,-833.0,6,58
2,90.0,0.0,6,59
2,135.0,0.0,6,60
3,70.0,-48.0,6,61
2,135.0,-1480.0,6,62
4,45.0,0.0,6,63
2,95.0,0.0,6,64
1,120.0,0.0,6,65
1,140.0,0.0,6,66
1,95.0,0.0,6,67
3,70.0,-65.0,6,68
1,95.0,-32.0,6,69
1,120.0,0.0,6,70
3,45.0,0.0,6,71
3,60.0,0.0,6,72
3,40.0,0.0,6,73
1,85.0,0.0,6,74
1,95.0,-617.0,6,75
4,75.0,0.0,6,76
1,120.0,0.0,6,77
2,115.0,0.0,6,78
1,135.0,-549.0,6,79
4,70.0,0.0,6,80
4,45.0,-355.0,6,81
3,40.0,-36.0,6,82
3,60.0,0.0,6,83
3,65.0,0.0,6,84
1,115.0,0.0,6,85
2,85.0,0.0,6,86
1,125.0,0.0,6,87
2,95.0,0.0,6,88
2,95.0,0.0,6,89
2,115.0,-1680.0,6,90
4,45.0,0.0,6,91
2,140.0,0.0,6,92
2,130.0,0.0,6,93
3,60.0,-39.0,6,94
4,50.0,0.0,6,95
4,50.0,0.0,6,96
1,125.0,-226.0,6,97
3,60.0,-67.0,6,98
2,135.0,0.0,6,99
1,115.0,-63.0,6,100
4,80.0,0.0,7,1
2,105.0,0.0,7,2
2,85.0,-1370.0,7,3
2,130.0,0.0,7,4
2,125.0,0.0,7,5
1,100.0,0.0,7,6
1,110.0,-139.0,7,7
1,135.0,-84.0,7,8
3,45.0,0.0,7,9
1,80.0,0.0,7,10
4,75.0,0.0,7,11
4,45.0,0.0,7,12
4,75.0,0.0,7,13
4,60.0,0.0,7,14
4,65.0,0.0,7,15
1,105.0,-444.0,7,16
2,90.0,0.0,7,17
2,105.0,0.0,7,18
4,40.0,0.0,7,19
2,120.0,0.0,7,20
2,140.0,0.0,7,21
1,125.0,0.0,7,22
1,80.0,-584.0,7,23
1,90.0,0.0,7,24
2,115.0,0.0,7,25
2,105.0,0.0,7,26
2,80.0,0.0,7,27
3,45.0,0.0,7,28
3,75.0,0.0,7,29
4,50.0,-355.0,7,30
4,45.0,0.0,7,31
4,70.0,0.0,7,32
1,95.0,0.0,7,33
1,90.0,-9.0,7,34
2,80.0,0.0,7,35
2,135.0,0.0,7,36
4,55.0,0.0,7,37
2,130.0,0.0,7,38
1,105.0,-372.0,7,39
2,90.0,0.0,7,40
2,135.0,0.0,7,41
1,130.0,0.0,7,42
1,125.0,-259.0,7,43
1,85.0,-9.0,7,44
1,90.0,-833.0,7,45
3,40.0,-36.0,7,46
3,60.0,-73.0,7,47
4,80.0,0.0,7,48
4,40.0,0.0,7,49
4,75.0,0.0,7,50
4,80.0,0.0,7,51
4,65.0,0.0,7,52
4,45.0,0.0,7,53
4,75.0,0.0,7,54
2,135.0,-1480.0,7,55
4,70.0,0.0,7,56
4,45.0,-355.0,7,57
1,120.0,0.0,7,58
1,140.0,0.0,7,59
1,95.0,0.0,7,60
2,95.0,0.0,7,61
2,115.0,0.0,7,62
2,85.0,0.0,7,63
2,95.0,0.0,7,64
1,95.0,-32.0,7,65
2,95.0,0.0,7,66
1,120.0,0.0,7,67
1,85.0,0.0,7,68
1,95.0,-617.0,7,69
1,120.0,0.0,7,70
1,135.0,-549.0,7,71
3,65.0,-172.0,7,72
1,115.0,0.0,7,73
2,115.0,-1680.0,7,74
1,125.0,0.0,7,75
1,125.0,-226.0,7,76
1,115.0,-63.0,7,77
1,110.0,0.0,7,78
4,45.0,0.0,7,79
4,50.0,0.0,7,80
4,50.0,0.0,7,81
4,50.0,0.0,7,82
4,40.0,0.0,7,83
2,140.0,0.0,7,84
4,45.0,0.0,7,85
1,125.0,-245.0,7,86
2,130.0,0.0,7,87
1,115.0,-454.0,7,88
4,70.0,0.0,7,89
3,60.0,-18.0,7,90
3,60.0,-21.0,7,91
3,80.0,0.0,7,92
3,40.0,0.0,7,93
3,75.0,0.0,7,94
3,80.0,-2.0,7,95
3,65.0,-179.0,7,96
4,60.0,-205.0,7,97
4,55.0,0.0,7,98
3,70.0,-48.0,7,99
3,70.0,-65.0,7,100
4,80.0,0.0,8,1
3,45.0,0.0,8,2
4,75.0,0.0,8,3
4,45.0,0.0,8,4
1,100.0,0.0,8,5
1,110.0,-139.0,8,6
2,105.0,0.0,8,7
4,75.0,0.0,8,8
3,45.0,0.0,8,9
1,135.0,-84.0,8,10
1,80.0,0.0,8,11
4,60.0,0.0,8,12
2,85.0,-1370.0,8,13
2,130.0,0.0,8,14
4,65.0,0.0,8,15
4,40.0,0.0,8,16
2,125.0,0.0,8,17
2,90.0,0.0,8,18
3,75.0,0.0,8,19
4,50.0,-355.0,8,20
1,105.0,-444.0,8,21
2,105.0,0.0,8,22
2,120.0,0.0,8,23
1,125.0,0.0,8,24
3,40.0,-36.0,8,25
1,80.0,-584.0,8,26
4,45.0,0.0,8,27
3,60.0,-73.0,8,28
1,90.0,0.0,8,29
2,140.0,0.0,8,30
1,95.0,0.0,8,31
1,90.0,-9.0,8,32
2,115.0,0.0,8,33
3,65.0,-172.0,8,34
3,60.0,-18.0,8,35
3,60.0,-21.0,8,36
4,70.0,0.0,8,37
4,55.0,0.0,8,38
2,105.0,0.0,8,39
2,80.0,0.0,8,40
3,80.0,0.0,8,41
3,40.0,0.0,8,42
4,80.0,0.0,8,43
4,40.0,0.0,8,44
3,75.0,0.0,8,45
3,80.0,-2.0,8,46
3,65.0,-179.0,8,47
2,80.0,0.0,8,48
2,135.0,0.0,8,49
1,105.0,-372.0,8,50
2,130.0,0.0,8,51
2,90.0,0.0,8,52
4,75.0,0.0,8,53
3,70.0,-48.0,8,54
2,135.0,0.0,8,55
2,135.0,-1480.0,8,56
4,80.0,0.0,8,57
4,65.0,0.0,8,58
1,130.0,0.0,8,59
1,125.0,-259.0,8,60
2,95.0,0.0,8,61
2,115.0,0.0,8,62
2,85.0,0.0,8,63
1,85.0,-9.0,8,64
3,70.0,-65.0,8,65
1,90.0,-833.0,8,66
2,95.0,0.0,8,67
2,95.0,0.0,8,68
2,115.0,-1680.0,8,69
1,120.0,0.0,8,70
4,45.0,0.0,8,71
4,75.0,0.0,8,72
4,70.0,0.0,8,73
3,45.0,0.0,8,74
4,45.0,-355.0,8,75
2,140.0,0.0,8,76
3,60.0,0.0,8,77
3,40.0,0.0,8,78
2,130.0,0.0,8,79
2,135.0,0.0,8,80
4,45.0,0.0,8,81
4,50.0,0.0,8,82
2,140.0,0.0,8,83
2,105.0,0.0,8,84
3,40.0,-36.0,8,85
3,60.0,0.0,8,86
3,65.0,0.0,8,87
3,60.0,-39.0,8,88
2,80.0,0.0,8,89
2,95.0,0.0,8,90
2,80.0,0.0,8,91
2,100.0,0.0,8,92
3,60.0,-67.0,8,93
4,50.0,0.0,8,94
4,50.0,0.0,8,95
4,40.0,0.0,8,96
2,115.0,0.0,8,97
2,125.0,0.0,8,98
4,45.0,0.0,8,99
1,140.0,0.0,8,100
4,80.0,0.0,9,1
1,100.0,0.0,9,2
2,105.0,0.0,9,3
4,75.0,0.0,9,4
2,85.0,-1370.0,9,5
4,45.0,0.0,9,6
1,110.0,-139.0,9,7
2,130.0,0.0,9,8
4,75.0,0.0,9,9
3,45.0,0.0,9,10
2,125.0,0.0,9,11
4,60.0,0.0,9,12
1,135.0,-84.0,9,13
2,90.0,0.0,9,14
4,65.0,0.0,9,15
1,80.0,0.0,9,16
4,40.0,0.0,9,17
3,45.0,0.0,9,18
1,105.0,-444.0,9,19
2,105.0,0.0,9,20
1,125.0,0.0,9,21
1,80.0,-584.0,9,22
4,50.0,-355.0,9,23
3,75.0,0.0,9,24
3,40.0,-36.0,9,25
4,45.0,0.0,9,26
4,70.0,0.0,9,27
2,120.0,0.0,9,28
3,60.0,-73.0,9,29
4,55.0,0.0,9,30
1,90.0,0.0,9,31
3,65.0,-172.0,9,32
4,80.0,0.0,9,33
1,95.0,0.0,9,34
1,90.0,-9.0,9,35
4,40.0,0.0,9,36
3,60.0,-18.0,9,37
3,60.0,-21.0,9,38
4,75.0,0.0,9,39
2,140.0,0.0,9,40
2,115.0,0.0,9,41
4,80.0,0.0,9,42
1,105.0,-372.0,9,43
4,65.0,0.0,9,44
4,45.0,0.0,9,45
3,80.0,0.0,9,46
2,105.0,0.0,9,47
3,40.0,0.0,9,48
4,75.0,0.0,9,49
3,75.0,0.0,9,50
1,130.0,0.0,9,51
1,125.0,-259.0,9,52
2,80.0,0.0,9,53
1,85.0,-9.0,9,54
4,70.0,0.0,9,55
3,80.0,-2.0,9,56
1,90.0,-833.0,9,57
4,45.0,-355.0,9,58
4,45.0,0.0,9,59
3,65.0,-179.0,9,60
4,50.0,0.0,9,61
4,50.0,0.0,9,62
3,70.0,-48.0,9,63
4,50.0,0.0,9,64
3,70.0,-65.0,9,65
2,80.0,0.0,9,66
1,120.0,0.0,9,67
1,140.0,0.0,9,68
1,95.0,0.0,9,69
4,40.0,0.0,9,70
3,45.0,0.0,9,71
1,95.0,-32.0,9,72
1,120.0,0.0,9,73
1,85.0,0.0,9,74
3,60.0,0.0,9,75
4,45.0,0.0,9,76
3,40.0,0.0,9,77
1,95.0,-617.0,9,78
1,120.0,0.0,9,79
4,70.0,0.0,9,80
3,40.0,-36.0,9,81
1,135.0,-549.0,9,82
4,60.0,-205.0,9,83
1,115.0,0.0,9,84
1,125.0,0.0,9,85
1,125.0,-226.0,9,86
2,135.0,0.0,9,87
2,130.0,0.0,9,88
4,55.0,0.0,9,89
1,115.0,-63.0,9,90
4,40.0,0.0,9,91
2,90.0,0.0,9,92
2,135.0,0.0,9,93
4,45.0,-225.0,9,94
3,60.0,0.0,9,95
2,135.0,-1480.0,9,96
4,70.0,0.0,9,97
2,95.0,0.0,9,98
2,115.0,0.0,9,99
4,70.0,0.0,9,100
1,100.0,0.0,10,1
3,45.0,0.0,10,2
3,45.0,0.0,10,3
4,80.0,0.0,10,4
4,75.0,0.0,10,5
1,110.0,-139.0,10,6
1,135.0,-84.0,10,7
1,80.0,0.0,10,8
2,105.0,0.0,10,9
3,75.0,0.0,10,10
1,105.0,-444.0,10,11
1,125.0,0.0,10,12
1,80.0,-584.0,10,13
2,85.0,-1370.0,10,14
4,45.0,0.0,10,15
4,75.0,0.0,10,16
1,90.0,0.0,10,17
1,95.0,0.0,10,18
2,130.0,0.0,10,19
4,60.0,0.0,10,20
2,125.0,0.0,10,21
1,90.0,-9.0,10,22
3,40.0,-36.0,10,23
3,60.0,-73.0,10,24
3,65.0,-172.0,10,25
4,65.0,0.0,10,26
4,40.0,0.0,10,27
2,90.0,0.0,10,28
4,50.0,-355.0,10,29
4,45.0,0.0,10,30
1,105.0,-372.0,10,31
1,130.0,0.0,10,32
1,125.0,-259.0,10,33
3,60.0,-18.0,10,34
4,70.0,0.0,10,35
2,105.0,0.0,10,36
2,120.0,0.0,10,37
2,140.0,0.0,10,38
2,115.0,0.0,10,39
2,105.0,0.0,10,40
2,80.0,0.0,10,41
3,60.0,-21.0,10,42
4,55.0,0.0,10,43
2,80.0,0.0,10,44
4,80.0,0.0,10,45
4,40.0,0.0,10,46
3,80.0,0.0,10,47
1,85.0,-9.0,10,48
1,90.0,-833.0,10,49
1,120.0,0.0,10,50
1,140.0,0.0,10,51
1,95.0,0.0,10,52
2,135.0,0.0,10,53
4,75.0,0.0,10,54
3,40.0,0.0,10,55
3,75.0,0.0,10,56
3,80.0,-2.0,10,57
3,65.0,-179.0,10,58
3,70.0,-48.0,10,59
2,130.0,0.0,10,60
2,90.0,0.0,10,61
3,70.0,-65.0,10,62
3,45.0,0.0,10,63
3,60.0,0.0,10,64
3,40.0,0.0,10,65
3,40.0,-36.0,10,66
1,95.0,-32.0,10,67
1,120.0,0.0,10,68
2,135.0,0.0,10,69
2,135.0,-1480.0,10,70
3,60.0,0.0,10,71
1,85.0,0.0,10,72
2,95.0,0.0,10,73
2,115.0,0.0,10,74
