deck,gain,loss,subjID,trial
1,105.0,-183.0,1,89
3,75.0,0.0,1,90
3,70.0,-141.0,1,91
3,80.0,-31.0,1,92
3,40.0,-20.0,1,93
3,65.0,-46.0,1,94
3,40.0,0.0,1,95
4,50.0,0.0,1,96
4,60.0,0.0,1,97
3,45.0,-152.0,1,98
1,140.0,0.0,1,99
3,40.0,-18.0,1,100
1,130.0,-663.0,2,1
1,140.0,-52.0,2,2
4,45.0,-300.0,2,3
4,70.0,0.0,2,4
3,55.0,-45.0,2,5
2,100.0,0.0,2,6
2,140.0,0.0,2,7
2,130.0,0.0,2,8
1,90.0,-109.0,2,9
4,60.0,0.0,2,10
4,40.0,0.0,2,11
4,50.0,0.0,2,12
4,45.0,0.0,2,13
3,60.0,0.0,2,14
3,60.0,0.0,2,15
3,60.0,-62.0,2,16
3,70.0,0.0,2,17
3,40.0,-69.0,2,18
2,130.0,-1405.0,2,19
2,105.0,0.0,2,20
2,90.0,0.0,2,21
1,125.0,0.0,2,22
4,45.0,0.0,2,23
1,140.0,0.0,2,24
3,80.0,-114.0,2,25
3,55.0,0.0,2,26
3,45.0,0.0,2,27
3,60.0,-45.0,2,28
1,110.0,0.0,2,29
2,125.0,0.0,2,30
2,120.0,0.0,2,31
3,60.0,-2.0,2,32
2,100.0,0.0,2,33
4,70.0,0.0,2,34
1,100.0,0.0,2,35
4,80.0,0.0,2,36
4,45.0,0.0,2,37
4,40.0,0.0,2,38
4,80.0,0.0,2,39
4,75.0,0.0,2,40
3,55.0,0.0,2,41
2,115.0,0.0,2,42
2,85.0,0.0,2,43
2,100.0,0.0,2,44
2,85.0,0.0,2,45
2,95.0,0.0,2,46
4,70.0,0.0,2,47
1,95.0,-2.0,2,48
1,95.0,-579.0,2,49
4,40.0,0.0,2,50
3,45.0,-95.0,2,51
3,55.0,-98.0,2,52
4,75.0,0.0,2,53
4,50.0,0.0,2,54
4,55.0,0.0,2,55
4,80.0,-360.0,2,56
2,100.0,-1430.0,2,57
2,95.0,0.0,2,58
2,125.0,0.0,2,59
2,110.0,0.0,2,60
2,125.0,0.0,2,61
2,110.0,0.0,2,62
3,55.0,0.0,2,63
4,70.0,0.0,2,64
3,40.0,-1.0,2,65
3,75.0,0.0,2,66
1,130.0,0.0,2,67
1,105.0,-432.0,2,68
3,60.0,0.0,2,69
3,70.0,-104.0,2,70
3,60.0,0.0,2,71
2,100.0,0.0,2,72
2,80.0,0.0,2,73
3,45.0,-82.0,2,74
4,80.0,0.0,2,75
4,80.0,-380.0,2,76
4,65.0,0.0,2,77
4,80.0,0.0,2,78
4,65.0,0.0,2,79
1,130.0,-339.0,2,80
2,115.0,0.0,2,81
2,85.0,0.0,2,82
4,50.0,0.0,2,83
3,75.0,0.0,2,84
3,80.0,0.0,2,85
3,50.0,0.0,2,86
3,75.0,0.0,2,87
3,70.0,-141.0,2,88
1,80.0,0.0,2,89
4,60.0,0.0,2,90
2,90.0,0.0,2,91
2,115.0,-1545.0,2,92
2,110.0,0.0,2,93
4,80.0,0.0,2,94
2,110.0,0.0,2,95
2,85.0,0.0,2,96
1,80.0,0.0,2,97
1,130.0,0.0,2,98
1,90.0,-122.0,2,99
2,105.0,0.0,2,100
3,55.0,-45.0,3,1
3,60.0,0.0,3,2
2,100.0,0.0,3,3
3,60.0,0.0,3,4
1,130.0,-663.0,3,5
4,45.0,-300.0,3,6
1,140.0,-52.0,3,7
3,60.0,-62.0,3,8
2,140.0,0.0,3,9
4,70.0,0.0,3,10
3,70.0,0.0,3,11
4,60.0,0.0,3,12
3,40.0,-69.0,3,13
2,130.0,0.0,3,14
2,130.0,-1405.0,3,15
1,90.0,-109.0,3,16
4,40.0,0.0,3,17
1,125.0,0.0,3,18
3,80.0,-114.0,3,19
1,140.0,0.0,3,20
3,55.0,0.0,3,21
1,110.0,0.0,3,22
4,50.0,0.0,3,23
4,45.0,0.0,3,24
3,45.0,0.0,3,25
1,100.0,0.0,3,26
1,95.0,-2.0,3,27
2,105.0,0.0,3,28
3,60.0,-45.0,3,29
2,90.0,0.0,3,30
3,60.0,-2.0,3,31
2,125.0,0.0,3,32
4,45.0,0.0,3,33
2,120.0,0.0,3,34
1,95.0,-579.0,3,35
2,100.0,0.0,3,36
3,55.0,0.0,3,37
4,70.0,0.0,3,38
1,130.0,0.0,3,39
4,80.0,0.0,3,40
1,105.0,-432.0,3,41
3,45.0,-95.0,3,42
4,45.0,0.0,3,43
3,55.0,-98.0,3,44
4,40.0,0.0,3,45
3,55.0,0.0,3,46
4,80.0,0.0,3,47
1,130.0,-339.0,3,48
2,115.0,0.0,3,49
4,75.0,0.0,3,50
2,85.0,0.0,3,51
1,80.0,0.0,3,52
3,40.0,-1.0,3,53
4,70.0,0.0,3,54
1,80.0,0.0,3,55
2,100.0,0.0,3,56
4,40.0,0.0,3,57
1,130.0,0.0,3,58
3,75.0,0.0,3,59
4,75.0,0.0,3,60
2,85.0,0.0,3,61
4,50.0,0.0,3,62
1,90.0,-122.0,3,63
2,95.0,0.0,3,64
1,85.0,0.0,3,65
2,100.0,-1430.0,3,66
4,55.0,0.0,3,67
3,60.0,0.0,3,68
1,105.0,-183.0,3,69
3,70.0,-104.0,3,70
2,95.0,0.0,3,71
1,140.0,0.0,3,72
2,125.0,0.0,3,73
4,80.0,-360.0,3,74
3,60.0,0.0,3,75
4,70.0,0.0,3,76
1,130.0,-399.0,3,77
2,110.0,0.0,3,78
1,120.0,-580.0,3,79
2,125.0,0.0,3,80
3,45.0,-82.0,3,81
2,110.0,0.0,3,82
3,75.0,0.0,3,83
2,100.0,0.0,3,84
4,80.0,0.0,3,85
3,80.0,0.0,3,86
4,80.0,-380.0,3,87
3,50.0,0.0,3,88
3,75.0,0.0,3,89
2,80.0,0.0,3,90
3,70.0,-141.0,3,91
4,65.0,0.0,3,92
2,115.0,0.0,3,93
4,80.0,0.0,3,94
3,80.0,-31.0,3,95
1,140.0,0.0,3,96
4,65.0,0.0,3,97
3,40.0,-20.0,3,98
4,50.0,0.0,3,99
3,65.0,-46.0,3,100
1,130.0,-663.0,4,1
1,140.0,-52.0,4,2
2,100.0,0.0,4,3
2,140.0,0.0,4,4
4,45.0,-300.0,4,5
1,90.0,-109.0,4,6
2,130.0,0.0,4,7
2,130.0,-1405.0,4,8
3,55.0,-45.0,4,9
2,105.0,0.0,4,10
2,90.0,0.0,4,11
2,125.0,0.0,4,12
3,60.0,0.0,4,13
2,120.0,0.0,4,14
3,60.0,0.0,4,15
1,125.0,0.0,4,16
4,70.0,0.0,4,17
4,60.0,0.0,4,18
2,100.0,0.0,4,19
1,140.0,0.0,4,20
4,40.0,0.0,4,21
4,50.0,0.0,4,22
3,60.0,-62.0,4,23
1,110.0,0.0,4,24
4,45.0,0.0,4,25
3,70.0,0.0,4,26
4,45.0,0.0,4,27
2,115.0,0.0,4,28
4,70.0,0.0,4,29
2,85.0,0.0,4,30
4,80.0,0.0,4,31
1,100.0,0.0,4,32
1,95.0,-2.0,4,33
3,40.0,-69.0,4,34
4,45.0,0.0,4,35
3,80.0,-114.0,4,36
4,40.0,0.0,4,37
1,95.0,-579.0,4,38
3,55.0,0.0,4,39
1,130.0,0.0,4,40
1,105.0,-432.0,4,41
2,100.0,0.0,4,42
1,130.0,-339.0,4,43
3,45.0,0.0,4,44
2,85.0,0.0,4,45
2,95.0,0.0,4,46
4,80.0,0.0,4,47
4,75.0,0.0,4,48
4,70.0,0.0,4,49
4,40.0,0.0,4,50
3,60.0,-45.0,4,51
4,75.0,0.0,4,52
1,80.0,0.0,4,53
1,80.0,0.0,4,54
4,50.0,0.0,4,55
4,55.0,0.0,4,56
2,100.0,-1430.0,4,57
1,130.0,0.0,4,58
1,90.0,-122.0,4,59
3,60.0,-2.0,4,60
1,85.0,0.0,4,61
1,105.0,-183.0,4,62
2,95.0,0.0,4,63
1,140.0,0.0,4,64
1,130.0,-399.0,4,65
2,125.0,0.0,4,66
4,80.0,-360.0,4,67
1,120.0,-580.0,4,68
4,70.0,0.0,4,69
3,55.0,0.0,4,70
2,110.0,0.0,4,71
2,125.0,0.0,4,72
4,80.0,0.0,4,73
3,45.0,-95.0,4,74
2,110.0,0.0,4,75
4,80.0,-380.0,4,76
3,55.0,-98.0,4,77
4,65.0,0.0,4,78
1,140.0,0.0,4,79
1,135.0,0.0,4,80
1,115.0,-349.0,4,81
2,100.0,0.0,4,82
2,80.0,0.0,4,83
1,120.0,-65.0,4,84
1,125.0,0.0,4,85
2,115.0,0.0,4,86
4,80.0,0.0,4,87
3,55.0,0.0,4,88
1,130.0,-484.0,4,89
2,85.0,0.0,4,90
2,90.0,0.0,4,91
2,115.0,-1545.0,4,92
1,85.0,-232.0,4,93
2,110.0,0.0,4,94
1,80.0,0.0,4,95
3,40.0,-1.0,4,96
4,65.0,0.0,4,97
4,50.0,0.0,4,98
2,110.0,0.0,4,99
2,85.0,0.0,4,100
1,130.0,-663.0,5,1
1,140.0,-52.0,5,2
2,100.0,0.0,5,3
2,140.0,0.0,5,4
3,55.0,-45.0,5,5
1,90.0,-109.0,5,6
1,125.0,0.0,5,7
3,60.0,0.0,5,8
3,60.0,0.0,5,9
1,140.0,0.0,5,10
2,130.0,0.0,5,11
2,130.0,-1405.0,5,12
3,60.0,-62.0,5,13
3,70.0,0.0,5,14
2,105.0,0.0,5,15
4,45.0,-300.0,5,16
4,70.0,0.0,5,17
1,110.0,0.0,5,18
1,100.0,0.0,5,19
4,60.0,0.0,5,20
4,40.0,0.0,5,21
1,95.0,-2.0,5,22
2,90.0,0.0,5,23
2,125.0,0.0,5,24
2,120.0,0.0,5,25
3,40.0,-69.0,5,26
4,50.0,0.0,5,27
3,80.0,-114.0,5,28
3,55.0,0.0,5,29
3,45.0,0.0,5,30
3,60.0,-45.0,5,31
1,95.0,-579.0,5,32
3,60.0,-2.0,5,33
3,55.0,0.0,5,34
3,45.0,-95.0,5,35
3,55.0,-98.0,5,36
3,55.0,0.0,5,37
2,100.0,0.0,5,38
2,115.0,0.0,5,39
2,85.0,0.0,5,40
2,100.0,0.0,5,41
1,130.0,0.0,5,42
1,105.0,-432.0,5,43
2,85.0,0.0,5,44
2,95.0,0.0,5,45
1,130.0,-339.0,5,46
1,80.0,0.0,5,47
1,80.0,0.0,5,48
2,100.0,-1430.0,5,49
2,95.0,0.0,5,50
1,130.0,0.0,5,51
3,40.0,-1.0,5,52
3,75.0,0.0,5,53
4,45.0,0.0,5,54
1,90.0,-122.0,5,55
1,85.0,0.0,5,56
2,125.0,0.0,5,57
2,110.0,0.0,5,58
4,45.0,0.0,5,59
2,125.0,0.0,5,60
4,70.0,0.0,5,61
4,80.0,0.0,5,62
1,105.0,-183.0,5,63
3,60.0,0.0,5,64
4,45.0,0.0,5,65
4,40.0,0.0,5,66
4,80.0,0.0,5,67
4,75.0,0.0,5,68
1,140.0,0.0,5,69
1,130.0,-399.0,5,70
1,120.0,-580.0,5,71
1,140.0,0.0,5,72
1,135.0,0.0,5,73
4,70.0,0.0,5,74
4,40.0,0.0,5,75
4,75.0,0.0,5,76
4,50.0,0.0,5,77
2,110.0,0.0,5,78
4,55.0,0.0,5,79
4,80.0,-360.0,5,80
2,100.0,0.0,5,81
2,80.0,0.0,5,82
1,115.0,-349.0,5,83
1,120.0,-65.0,5,84
3,70.0,-104.0,5,85
3,60.0,0.0,5,86
4,70.0,0.0,5,87
4,80.0,0.0,5,88
4,80.0,-380.0,5,89
3,45.0,-82.0,5,90
3,75.0,0.0,5,91
3,80.0,0.0,5,92
4,65.0,0.0,5,93
3,50.0,0.0,5,94
3,75.0,0.0,5,95
3,70.0,-141.0,5,96
3,80.0,-31.0,5,97
3,40.0,-20.0,5,98
3,65.0,-46.0,5,99
3,40.0,0.0,5,100
1,130.0,-663.0,6,1
1,140.0,-52.0,6,2
2,100.0,0.0,6,3
2,140.0,0.0,6,4
1,90.0,-109.0,6,5
4,45.0,-300.0,6,6
1,125.0,0.0,6,7
1,140.0,0.0,6,8
3,55.0,-45.0,6,9
1,110.0,0.0,6,10
3,60.0,0.0,6,11
4,70.0,0.0,6,12
1,100.0,0.0,6,13
1,95.0,-2.0,6,14
4,60.0,0.0,6,15
3,60.0,0.0,6,16
4,40.0,0.0,6,17
2,130.0,0.0,6,18
2,130.0,-1405.0,6,19
4,50.0,0.0,6,20
4,45.0,0.0,6,21
3,60.0,-62.0,6,22
2,105.0,0.0,6,23
2,90.0,0.0,6,24
1,95.0,-579.0,6,25
3,70.0,0.0,6,26
2,125.0,0.0,6,27
4,45.0,0.0,6,28
2,120.0,0.0,6,29
1,130.0,0.0,6,30
2,100.0,0.0,6,31
4,70.0,0.0,6,32
4,80.0,0.0,6,33
1,105.0,-432.0,6,34
3,40.0,-69.0,6,35
4,45.0,0.0,6,36
2,115.0,0.0,6,37
1,130.0,-339.0,6,38
3,80.0,-114.0,6,39
3,55.0,0.0,6,40
1,80.0,0.0,6,41
1,80.0,0.0,6,42
4,40.0,0.0,6,43
1,130.0,0.0,6,44
2,85.0,0.0,6,45
4,80.0,0.0,6,46
1,90.0,-122.0,6,47
2,100.0,0.0,6,48
4,75.0,0.0,6,49
3,45.0,0.0,6,50
2,85.0,0.0,6,51
4,70.0,0.0,6,52
2,95.0,0.0,6,53
3,60.0,-45.0,6,54
1,85.0,0.0,6,55
1,105.0,-183.0,6,56
3,60.0,-2.0,6,57
1,140.0,0.0,6,58
2,100.0,-1430.0,6,59
3,55.0,0.0,6,60
1,130.0,-399.0,6,61
2,95.0,0.0,6,62
2,125.0,0.0,6,63
2,110.0,0.0,6,64
1,120.0,-580.0,6,65
2,125.0,0.0,6,66
4,40.0,0.0,6,67
1,140.0,0.0,6,68
2,110.0,0.0,6,69
3,45.0,-95.0,6,70
2,100.0,0.0,6,71
1,135.0,0.0,6,72
3,55.0,-98.0,6,73
1,115.0,-349.0,6,74
3,55.0,0.0,6,75
4,75.0,0.0,6,76
1,120.0,-65.0,6,77
4,50.0,0.0,6,78
3,40.0,-1.0,6,79
3,75.0,0.0,6,80
1,125.0,0.0,6,81
1,130.0,-484.0,6,82
3,60.0,0.0,6,83
4,55.0,0.0,6,84
1,85.0,-232.0,6,85
2,80.0,0.0,6,86
4,80.0,-360.0,6,87
3,70.0,-104.0,6,88
4,70.0,0.0,6,89
2,115.0,0.0,6,90
3,60.0,0.0,6,91
3,45.0,-82.0,6,92
1,80.0,0.0,6,93
2,85.0,0.0,6,94
3,75.0,0.0,6,95
2,90.0,0.0,6,96
2,115.0,-1545.0,6,97
4,80.0,0.0,6,98
3,80.0,0.0,6,99
2,110.0,0.0,6,100
1,130.0,-663.0,7,1
2,100.0,0.0,7,2
4,45.0,-300.0,7,3
2,140.0,0.0,7,4
3,55.0,-45.0,7,5
1,140.0,-52.0,7,6
3,60.0,0.0,7,7
3,60.0,0.0,7,8
4,70.0,0.0,7,9
1,90.0,-109.0,7,10
3,60.0,-62.0,7,11
3,70.0,0.0,7,12
4,60.0,0.0,7,13
1,125.0,0.0,7,14
2,130.0,0.0,7,15
1,140.0,0.0,7,16
3,40.0,-69.0,7,17
1,110.0,0.0,7,18
2,130.0,-1405.0,7,19
3,80.0,-114.0,7,20
3,55.0,0.0,7,21
1,100.0,0.0,7,22
2,105.0,0.0,7,23
4,40.0,0.0,7,24
3,45.0,0.0,7,25
1,95.0,-2.0,7,26
1,95.0,-579.0,7,27
3,60.0,-45.0,7,28
1,130.0,0.0,7,29
3,60.0,-2.0,7,30
3,55.0,0.0,7,31
1,105.0,-432.0,7,32
4,50.0,0.0,7,33
2,90.0,0.0,7,34
2,125.0,0.0,7,35
2,120.0,0.0,7,36
2,100.0,0.0,7,37
4,45.0,0.0,7,38
1,130.0,-339.0,7,39
3,45.0,-95.0,7,40
1,80.0,0.0,7,41
2,115.0,0.0,7,42
2,85.0,0.0,7,43
1,80.0,0.0,7,44
2,100.0,0.0,7,45
3,55.0,-98.0,7,46
4,45.0,0.0,7,47
2,85.0,0.0,7,48
4,70.0,0.0,7,49
1,130.0,0.0,7,50
2,95.0,0.0,7,51
3,55.0,0.0,7,52
1,90.0,-122.0,7,53
2,100.0,-1430.0,7,54
4,80.0,0.0,7,55
3,40.0,-1.0,7,56
1,85.0,0.0,7,57
2,95.0,0.0,7,58
4,45.0,0.0,7,59
3,75.0,0.0,7,60
4,40.0,0.0,7,61
1,105.0,-183.0,7,62
3,60.0,0.0,7,63
3,70.0,-104.0,7,64
1,140.0,0.0,7,65
3,60.0,0.0,7,66
1,130.0,-399.0,7,67
1,120.0,-580.0,7,68
3,45.0,-82.0,7,69
3,75.0,0.0,7,70
1,140.0,0.0,7,71
4,80.0,0.0,7,72
3,80.0,0.0,7,73
3,50.0,0.0,7,74
4,75.0,0.0,7,75
4,70.0,0.0,7,76
2,125.0,0.0,7,77
1,135.0,0.0,7,78
2,110.0,0.0,7,79
1,115.0,-349.0,7,80
3,75.0,0.0,7,81
4,40.0,0.0,7,82
2,125.0,0.0,7,83
3,70.0,-141.0,7,84
2,110.0,0.0,7,85
2,100.0,0.0,7,86
3,80.0,-31.0,7,87
1,120.0,-65.0,7,88
2,80.0,0.0,7,89
1,125.0,0.0,7,90
1,130.0,-484.0,7,91
3,40.0,-20.0,7,92
1,85.0,-232.0,7,93
4,75.0,0.0,7,94
1,80.0,0.0,7,95
1,110.0,0.0,7,96
4,50.0,0.0,7,97
4,55.0,0.0,7,98
1,110.0,0.0,7,99
2,115.0,0.0,7,100
4,45.0,-300.0,8,1
1,130.0,-663.0,8,2
3,55.0,-45.0,8,3
2,100.0,0.0,8,4
4,70.0,0.0,8,5
4,60.0,0.0,8,6
1,140.0,-52.0,8,7
1,90.0,-109.0,8,8
1,125.0,0.0,8,9
3,60.0,0.0,8,10
3,60.0,0.0,8,11
3,60.0,-62.0,8,12
1,140.0,0.0,8,13
3,70.0,0.0,8,14
1,110.0,0.0,8,15
3,40.0,-69.0,8,16
3,80.0,-114.0,8,17
4,40.0,0.0,8,18
3,55.0,0.0,8,19
3,45.0,0.0,8,20
4,50.0,0.0,8,21
1,100.0,0.0,8,22
1,95.0,-2.0,8,23
3,60.0,-45.0,8,24
2,140.0,0.0,8,25
2,130.0,0.0,8,26
2,130.0,-1405.0,8,27
3,60.0,-2.0,8,28
2,105.0,0.0,8,29
3,55.0,0.0,8,30
3,45.0,-95.0,8,31
1,95.0,-579.0,8,32
1,130.0,0.0,8,33
4,45.0,0.0,8,34
3,55.0,-98.0,8,35
2,90.0,0.0,8,36
4,45.0,0.0,8,37
3,55.0,0.0,8,38
1,105.0,-432.0,8,39
1,130.0,-339.0,8,40
1,80.0,0.0,8,41
4,70.0,0.0,8,42
1,80.0,0.0,8,43
2,125.0,0.0,8,44
1,130.0,0.0,8,45
1,90.0,-122.0,8,46
3,40.0,-1.0,8,47
1,85.0,0.0,8,48
1,105.0,-183.0,8,49
4,80.0,0.0,8,50
2,120.0,0.0,8,51
3,75.0,0.0,8,52
2,100.0,0.0,8,53
4,45.0,0.0,8,54
4,40.0,0.0,8,55
2,115.0,0.0,8,56
1,140.0,0.0,8,57
3,60.0,0.0,8,58
2,85.0,0.0,8,59
2,100.0,0.0,8,60
2,85.0,0.0,8,61
3,70.0,-104.0,8,62
2,95.0,0.0,8,63
2,100.0,-1430.0,8,64
3,60.0,0.0,8,65
2,95.0,0.0,8,66
1,130.0,-399.0,8,67
1,120.0,-580.0,8,68
4,80.0,0.0,8,69
2,125.0,0.0,8,70
4,75.0,0.0,8,71
3,45.0,-82.0,8,72
4,70.0,0.0,8,73
4,40.0,0.0,8,74
4,75.0,0.0,8,75
2,110.0,0.0,8,76
1,140.0,0.0,8,77
4,50.0,0.0,8,78
3,75.0,0.0,8,79
4,55.0,0.0,8,80
3,80.0,0.0,8,81
2,125.0,0.0,8,82
3,50.0,0.0,8,83
3,75.0,0.0,8,84
3,70.0,-141.0,8,85
4,80.0,-360.0,8,86
3,80.0,-31.0,8,87
4,70.0,0.0,8,88
1,135.0,0.0,8,89
1,115.0,-349.0,8,90
1,120.0,-65.0,8,91
1,125.0,0.0,8,92
2,110.0,0.0,8,93
2,100.0,0.0,8,94
3,40.0,-20.0,8,95
2,80.0,0.0,8,96
1,130.0,-484.0,8,97
3,65.0,-46.0,8,98
2,115.0,0.0,8,99
2,85.0,0.0,8,100
1,130.0,-663.0,9,1
1,140.0,-52.0,9,2
3,55.0,-45.0,9,3
1,90.0,-109.0,9,4
1,125.0,0.0,9,5
3,60.0,0.0,9,6
1,140.0,0.0,9,7
3,60.0,0.0,9,8
1,110.0,0.0,9,9
3,60.0,-62.0,9,10
4,45.0,-300.0,9,11
3,70.0,0.0,9,12
2,100.0,0.0,9,13
4,70.0,0.0,9,14
1,100.0,0.0,9,15
2,140.0,0.0,9,16
3,40.0,-69.0,9,17
1,95.0,-2.0,9,18
2,130.0,0.0,9,19
3,80.0,-114.0,9,20
4,60.0,0.0,9,21
1,95.0,-579.0,9,22
2,130.0,-1405.0,9,23
1,130.0,0.0,9,24
2,105.0,0.0,9,25
1,105.0,-432.0,9,26
2,90.0,0.0,9,27
1,130.0,-339.0,9,28
4,40.0,0.0,9,29
1,80.0,0.0,9,30
2,125.0,0.0,9,31
4,50.0,0.0,9,32
2,120.0,0.0,9,33
1,80.0,0.0,9,34
2,100.0,0.0,9,35
4,45.0,0.0,9,36
2,115.0,0.0,9,37
1,130.0,0.0,9,38
4,45.0,0.0,9,39
3,55.0,0.0,9,40
1,90.0,-122.0,9,41
3,45.0,0.0,9,42
1,85.0,0.0,9,43
1,105.0,-183.0,9,44
1,140.0,0.0,9,45
4,70.0,0.0,9,46
3,60.0,-45.0,9,47
2,85.0,0.0,9,48
3,60.0,-2.0,9,49
4,80.0,0.0,9,50
1,130.0,-399.0,9,51
3,55.0,0.0,9,52
4,45.0,0.0,9,53
2,100.0,0.0,9,54
3,45.0,-95.0,9,55
4,40.0,0.0,9,56
2,85.0,0.0,9,57
3,55.0,-98.0,9,58
2,95.0,0.0,9,59
1,120.0,-580.0,9,60
4,80.0,0.0,9,61
2,100.0,-1430.0,9,62
1,140.0,0.0,9,63
3,55.0,0.0,9,64
1,135.0,0.0,9,65
4,75.0,0.0,9,66
3,40.0,-1.0,9,67
1,115.0,-349.0,9,68
4,70.0,0.0,9,69
3,75.0,0.0,9,70
3,60.0,0.0,9,71
1,120.0,-65.0,9,72
2,95.0,0.0,9,73
1,125.0,0.0,9,74
4,40.0,0.0,9,75
2,125.0,0.0,9,76
4,75.0,0.0,9,77
2,110.0,0.0,9,78
1,130.0,-484.0,9,79
3,70.0,-104.0,9,80
1,85.0,-232.0,9,81
4,50.0,0.0,9,82
3,60.0,0.0,9,83
1,80.0,0.0,9,84
3,45.0,-82.0,9,85
1,110.0,0.0,9,86
3,75.0,0.0,9,87
3,80.0,0.0,9,88
1,110.0,0.0,9,89
2,125.0,0.0,9,90
3,50.0,0.0,9,91
2,110.0,0.0,9,92
1,80.0,0.0,9,93
2,100.0,0.0,9,94
1,100.0,-924.0,9,95
3,75.0,0.0,9,96
1,95.0,-21.0,9,97
2,80.0,0.0,9,98
4,55.0,0.0,9,99
2,115.0,0.0,9,100
1,130.0,-663.0,10,1
4,45.0,-300.0,10,2
1,140.0,-52.0,10,3
1,90.0,-109.0,10,4
2,100.0,0.0,10,5
2,140.0,0.0,10,6
2,130.0,0.0,10,7
1,125.0,0.0,10,8
1,140.0,0.0,10,9
1,110.0,0.0,10,10
2,130.0,-1405.0,10,11
2,105.0,0.0,10,12
3,55.0,-45.0,10,13
2,90.0,0.0,10,14
2,125.0,0.0,10,15
2,120.0,0.0,10,16
3,60.0,0.0,10,17
2,100.0,0.0,10,18
3,60.0,0.0,10,19
3,60.0,-62.0,10,20
4,70.0,0.0,10,21
1,100.0,0.0,10,22
4,60.0,0.0,10,23
1,95.0,-2.0,10,24
1,95.0,-579.0,10,25
1,130.0,0.0,10,26
4,40.0,0.0,10,27
4,50.0,0.0,10,28
2,115.0,0.0,10,29
2,85.0,0.0,10,30
3,70.0,0.0,10,31
1,105.0,-432.0,10,32
4,45.0,0.0,10,33
4,45.0,0.0,10,34
1,130.0,-339.0,10,35
2,100.0,0.0,10,36
2,85.0,0.0,10,37
2,95.0,0.0,10,38
2,100.0,-1430.0,10,39
4,70.0,0.0,10,40
3,40.0,-69.0,10,41
3,80.0,-114.0,10,42
4,80.0,0.0,10,43
4,45.0,0.0,10,44
4,40.0,0.0,10,45
4,80.0,0.0,10,46
1,80.0,0.0,10,47
1,80.0,0.0,10,48
1,130.0,0.0,10,49
1,90.0,-122.0,10,50
1,85.0,0.0,10,51
2,95.0,0.0,10,52
2,125.0,0.0,10,53
4,75.0,0.0,10,54
1,105.0,-183.0,10,55
4,70.0,0.0,10,56
1,140.0,0.0,10,57
1,130.0,-399.0,10,58
3,55.0,0.0,10,59
3,45.0,0.0,10,60
3,60.0,-45.0,10,61
4,40.0,0.0,10,62
4,75.0,0.0,10,63
3,60.0,-2.0,10,64
3,55.0,0.0,10,65
1,120.0,-580.0,10,66
2,110.0,0.0,10,67
2,125.0,0.0,10,68
2,110.0,0.0,10,69
1,140.0,0.0,10,70
1,135.0,0.0,10,71
1,115.0,-349.0,10,72
2,100.0,0.0,10,73
1,120.0,-65.0,10,74
