deck,gain,loss,subjID,trial
2,130.0,0.0,2,51
2,130.0,0.0,2,52
2,125.0,0.0,2,53
2,80.0,0.0,2,54
2,135.0,0.0,2,55
2,105.0,0.0,2,56
2,130.0,0.0,2,57
2,125.0,0.0,2,58
2,140.0,-2160.0,2,59
2,105.0,0.0,2,60
2,85.0,0.0,2,61
1,130.0,-663.0,2,62
3,60.0,0.0,2,63
3,60.0,0.0,2,64
3,60.0,-62.0,2,65
3,70.0,0.0,2,66
3,40.0,-69.0,2,67
3,80.0,-114.0,2,68
3,55.0,0.0,2,69
3,45.0,0.0,2,70
3,60.0,-45.0,2,71
3,60.0,-2.0,2,72
3,55.0,0.0,2,73
3,45.0,-95.0,2,74
3,55.0,-98.0,2,75
3,55.0,0.0,2,76
3,40.0,-1.0,2,77
3,75.0,0.0,2,78
3,60.0,0.0,2,79
3,70.0,-104.0,2,80
3,60.0,0.0,2,81
3,45.0,-82.0,2,82
3,75.0,0.0,2,83
3,80.0,0.0,2,84
3,50.0,0.0,2,85
3,75.0,0.0,2,86
3,70.0,-141.0,2,87
3,80.0,-31.0,2,88
3,40.0,-20.0,2,89
3,65.0,-46.0,2,90
3,40.0,0.0,2,91
3,45.0,-152.0,2,92
3,40.0,-18.0,2,93
3,65.0,0.0,2,94
3,45.0,0.0,2,95
3,80.0,0.0,2,96
3,60.0,-8.0,2,97
3,45.0,-48.0,2,98
3,50.0,-34.0,2,99
3,80.0,0.0,2,100
4,45.0,-300.0,3,1
1,130.0,-663.0,3,2
3,55.0,-45.0,3,3
2,100.0,0.0,3,4
3,60.0,0.0,3,5
4,70.0,0.0,3,6
2,140.0,0.0,3,7
3,60.0,0.0,3,8
2,130.0,0.0,3,9
4,60.0,0.0,3,10
2,130.0,-1405.0,3,11
3,60.0,-62.0,3,12
3,70.0,0.0,3,13
2,105.0,0.0,3,14
3,40.0,-69.0,3,15
2,90.0,0.0,3,16
3,80.0,-114.0,3,17
2,125.0,0.0,3,18
4,40.0,0.0,3,19
2,120.0,0.0,3,20
4,50.0,0.0,3,21
2,100.0,0.0,3,22
4,45.0,0.0,3,23
2,115.0,0.0,3,24
2,85.0,0.0,3,25
4,45.0,0.0,3,26
2,100.0,0.0,3,27
2,85.0,0.0,3,28
4,70.0,0.0,3,29
2,95.0,0.0,3,30
2,100.0,-1430.0,3,31
4,80.0,0.0,3,32
2,95.0,0.0,3,33
4,45.0,0.0,3,34
2,125.0,0.0,3,35
2,110.0,0.0,3,36
4,40.0,0.0,3,37
2,125.0,0.0,3,38
2,110.0,0.0,3,39
4,80.0,0.0,3,40
2,100.0,0.0,3,41
4,75.0,0.0,3,42
2,80.0,0.0,3,43
2,115.0,0.0,3,44
4,70.0,0.0,3,45
2,85.0,0.0,3,46
2,90.0,0.0,3,47
4,40.0,0.0,3,48
2,115.0,-1545.0,3,49
4,75.0,0.0,3,50
2,110.0,0.0,3,51
4,50.0,0.0,3,52
4,55.0,0.0,3,53
2,110.0,0.0,3,54
4,80.0,-360.0,3,55
2,85.0,0.0,3,56
2,105.0,0.0,3,57
2,110.0,0.0,3,58
4,70.0,0.0,3,59
2,105.0,-1845.0,3,60
4,80.0,0.0,3,61
2,95.0,0.0,3,62
2,140.0,0.0,3,63
4,80.0,-380.0,3,64
2,115.0,0.0,3,65
2,90.0,0.0,3,66
4,65.0,0.0,3,67
2,110.0,0.0,3,68
2,115.0,0.0,3,69
2,140.0,0.0,3,70
2,125.0,0.0,3,71
4,80.0,0.0,3,72
2,130.0,0.0,3,73
2,95.0,0.0,3,74
4,65.0,0.0,3,75
2,115.0,0.0,3,76
2,90.0,0.0,3,77
2,115.0,0.0,3,78
2,120.0,0.0,3,79
4,50.0,0.0,3,80
2,110.0,0.0,3,81
2,135.0,0.0,3,82
2,135.0,-2025.0,3,83
4,60.0,0.0,3,84
2,130.0,0.0,3,85
4,80.0,0.0,3,86
2,130.0,0.0,3,87
4,80.0,0.0,3,88
2,125.0,0.0,3,89
4,40.0,0.0,3,90
2,80.0,0.0,3,91
4,50.0,-245.0,3,92
2,135.0,0.0,3,93
2,105.0,0.0,3,94
2,130.0,0.0,3,95
2,125.0,0.0,3,96
2,140.0,-2160.0,3,97
2,105.0,0.0,3,98
2,85.0,0.0,3,99
4,55.0,0.0,3,100
3,55.0,-45.0,4,1
3,60.0,0.0,4,2
3,60.0,0.0,4,3
3,60.0,-62.0,4,4
3,70.0,0.0,4,5
1,130.0,-663.0,4,6
3,40.0,-69.0,4,7
3,80.0,-114.0,4,8
3,55.0,0.0,4,9
4,45.0,-300.0,4,10
2,100.0,0.0,4,11
2,140.0,0.0,4,12
2,130.0,0.0,4,13
2,130.0,-1405.0,4,14
3,45.0,0.0,4,15
3,60.0,-45.0,4,16
3,60.0,-2.0,4,17
3,55.0,0.0,4,18
3,45.0,-95.0,4,19
3,55.0,-98.0,4,20
3,55.0,0.0,4,21
3,40.0,-1.0,4,22
3,75.0,0.0,4,23
3,60.0,0.0,4,24
3,70.0,-104.0,4,25
3,60.0,0.0,4,26
3,45.0,-82.0,4,27
3,75.0,0.0,4,28
3,80.0,0.0,4,29
3,50.0,0.0,4,30
3,75.0,0.0,4,31
3,70.0,-141.0,4,32
3,80.0,-31.0,4,33
3,40.0,-20.0,4,34
3,65.0,-46.0,4,35
3,40.0,0.0,4,36
3,45.0,-152.0,4,37
3,40.0,-18.0,4,38
3,65.0,0.0,4,39
3,45.0,0.0,4,40
3,80.0,0.0,4,41
3,60.0,-8.0,4,42
3,45.0,-48.0,4,43
3,50.0,-34.0,4,44
3,80.0,0.0,4,45
3,75.0,0.0,4,46
3,80.0,-14.0,4,47
3,70.0,-62.0,4,48
3,65.0,0.0,4,49
3,50.0,0.0,4,50
3,45.0,-78.0,4,51
3,50.0,-46.0,4,52
3,60.0,0.0,4,53
3,45.0,0.0,4,54
3,45.0,0.0,4,55
3,45.0,-5.0,4,56
3,45.0,-11.0,4,57
3,60.0,0.0,4,58
3,70.0,-48.0,4,59
3,80.0,0.0,4,60
3,75.0,0.0,4,61
3,55.0,-46.0,4,62
3,80.0,-1.0,4,63
3,75.0,0.0,4,64
3,55.0,-169.0,4,65
3,55.0,0.0,4,66
4,70.0,0.0,4,67
4,60.0,0.0,4,68
4,40.0,0.0,4,69
4,50.0,0.0,4,70
4,45.0,0.0,4,71
4,45.0,0.0,4,72
4,70.0,0.0,4,73
4,80.0,0.0,4,74
4,45.0,0.0,4,75
4,40.0,0.0,4,76
4,80.0,0.0,4,77
4,75.0,0.0,4,78
4,70.0,0.0,4,79
4,40.0,0.0,4,80
4,75.0,0.0,4,81
4,50.0,0.0,4,82
4,55.0,0.0,4,83
4,80.0,-360.0,4,84
4,70.0,0.0,4,85
4,80.0,0.0,4,86
4,80.0,-380.0,4,87
4,65.0,0.0,4,88
4,80.0,0.0,4,89
4,65.0,0.0,4,90
4,50.0,0.0,4,91
4,60.0,0.0,4,92
4,80.0,0.0,4,93
4,80.0,0.0,4,94
4,40.0,0.0,4,95
4,50.0,-245.0,4,96
4,55.0,0.0,4,97
4,70.0,0.0,4,98
4,60.0,0.0,4,99
4,70.0,0.0,4,100
3,55.0,-45.0,5,1
2,100.0,0.0,5,2
3,60.0,0.0,5,3
2,140.0,0.0,5,4
2,130.0,0.0,5,5
2,130.0,-1405.0,5,6
4,45.0,-300.0,5,7
2,105.0,0.0,5,8
4,70.0,0.0,5,9
4,60.0,0.0,5,10
4,40.0,0.0,5,11
4,50.0,0.0,5,12
4,45.0,0.0,5,13
3,60.0,0.0,5,14
3,60.0,-62.0,5,15
1,130.0,-663.0,5,16
4,45.0,0.0,5,17
4,70.0,0.0,5,18
4,80.0,0.0,5,19
4,45.0,0.0,5,20
4,40.0,0.0,5,21
4,80.0,0.0,5,22
4,75.0,0.0,5,23
4,70.0,0.0,5,24
4,40.0,0.0,5,25
4,75.0,0.0,5,26
4,50.0,0.0,5,27
4,55.0,0.0,5,28
4,80.0,-360.0,5,29
1,140.0,-52.0,5,30
4,70.0,0.0,5,31
4,80.0,0.0,5,32
4,80.0,-380.0,5,33
4,65.0,0.0,5,34
4,80.0,0.0,5,35
4,65.0,0.0,5,36
4,50.0,0.0,5,37
4,60.0,0.0,5,38
4,80.0,0.0,5,39
4,80.0,0.0,5,40
4,40.0,0.0,5,41
4,50.0,-245.0,5,42
4,55.0,0.0,5,43
4,70.0,0.0,5,44
4,60.0,0.0,5,45
4,70.0,0.0,5,46
4,40.0,0.0,5,47
4,75.0,0.0,5,48
4,60.0,0.0,5,49
4,45.0,0.0,5,50
4,45.0,0.0,5,51
4,65.0,0.0,5,52
4,65.0,-280.0,5,53
4,75.0,0.0,5,54
4,60.0,0.0,5,55
4,80.0,0.0,5,56
4,55.0,0.0,5,57
4,60.0,0.0,5,58
4,50.0,0.0,5,59
4,50.0,0.0,5,60
4,70.0,0.0,5,61
4,55.0,0.0,5,62
4,65.0,0.0,5,63
4,75.0,-250.0,5,64
4,75.0,0.0,5,65
4,45.0,0.0,5,66
4,60.0,0.0,5,67
4,75.0,0.0,5,68
4,75.0,0.0,5,69
4,50.0,0.0,5,70
4,50.0,0.0,5,71
1,90.0,-109.0,5,72
3,70.0,0.0,5,73
3,40.0,-69.0,5,74
3,80.0,-114.0,5,75
2,90.0,0.0,5,76
2,125.0,0.0,5,77
2,120.0,0.0,5,78
2,100.0,0.0,5,79
2,115.0,0.0,5,80
2,85.0,0.0,5,81
2,100.0,0.0,5,82
2,85.0,0.0,5,83
2,95.0,0.0,5,84
2,100.0,-1430.0,5,85
3,55.0,0.0,5,86
2,95.0,0.0,5,87
3,45.0,0.0,5,88
3,60.0,-45.0,5,89
3,60.0,-2.0,5,90
3,55.0,0.0,5,91
3,45.0,-95.0,5,92
2,125.0,0.0,5,93
2,110.0,0.0,5,94
2,125.0,0.0,5,95
2,110.0,0.0,5,96
2,100.0,0.0,5,97
2,80.0,0.0,5,98
2,115.0,0.0,5,99
2,85.0,0.0,5,100
3,55.0,-45.0,6,1
1,130.0,-663.0,6,2
4,45.0,-300.0,6,3
3,60.0,0.0,6,4
3,60.0,0.0,6,5
3,60.0,-62.0,6,6
3,70.0,0.0,6,7
3,40.0,-69.0,6,8
3,80.0,-114.0,6,9
2,100.0,0.0,6,10
2,140.0,0.0,6,11
2,130.0,0.0,6,12
2,130.0,-1405.0,6,13
3,55.0,0.0,6,14
3,45.0,0.0,6,15
3,60.0,-45.0,6,16
3,60.0,-2.0,6,17
3,55.0,0.0,6,18
3,45.0,-95.0,6,19
3,55.0,-98.0,6,20
3,55.0,0.0,6,21
3,40.0,-1.0,6,22
3,75.0,0.0,6,23
3,60.0,0.0,6,24
3,70.0,-104.0,6,25
3,60.0,0.0,6,26
3,45.0,-82.0,6,27
3,75.0,0.0,6,28
3,80.0,0.0,6,29
3,50.0,0.0,6,30
3,75.0,0.0,6,31
3,70.0,-141.0,6,32
3,80.0,-31.0,6,33
3,40.0,-20.0,6,34
3,65.0,-46.0,6,35
3,40.0,0.0,6,36
3,45.0,-152.0,6,37
3,40.0,-18.0,6,38
3,65.0,0.0,6,39
3,45.0,0.0,6,40
3,80.0,0.0,6,41
3,60.0,-8.0,6,42
3,45.0,-48.0,6,43
3,50.0,-34.0,6,44
3,80.0,0.0,6,45
3,75.0,0.0,6,46
3,80.0,-14.0,6,47
3,70.0,-62.0,6,48
3,65.0,0.0,6,49
3,50.0,0.0,6,50
3,45.0,-78.0,6,51
3,50.0,-46.0,6,52
3,60.0,0.0,6,53
3,45.0,0.0,6,54
3,45.0,0.0,6,55
3,45.0,-5.0,6,56
3,45.0,-11.0,6,57
3,60.0,0.0,6,58
3,70.0,-48.0,6,59
3,80.0,0.0,6,60
3,75.0,0.0,6,61
3,55.0,-46.0,6,62
3,80.0,-1.0,6,63
3,75.0,0.0,6,64
3,55.0,-169.0,6,65
3,55.0,0.0,6,66
4,70.0,0.0,6,67
4,60.0,0.0,6,68
4,40.0,0.0,6,69
4,50.0,0.0,6,70
4,45.0,0.0,6,71
4,45.0,0.0,6,72
4,70.0,0.0,6,73
4,80.0,0.0,6,74
4,45.0,0.0,6,75
4,40.0,0.0,6,76
4,80.0,0.0,6,77
4,75.0,0.0,6,78
4,70.0,0.0,6,79
4,40.0,0.0,6,80
4,75.0,0.0,6,81
4,50.0,0.0,6,82
4,55.0,0.0,6,83
4,80.0,-360.0,6,84
4,70.0,0.0,6,85
4,80.0,0.0,6,86
4,80.0,-380.0,6,87
4,65.0,0.0,6,88
4,80.0,0.0,6,89
4,65.0,0.0,6,90
4,50.0,0.0,6,91
4,60.0,0.0,6,92
4,80.0,0.0,6,93
4,80.0,0.0,6,94
4,40.0,0.0,6,95
4,50.0,-245.0,6,96
4,55.0,0.0,6,97
4,70.0,0.0,6,98
4,60.0,0.0,6,99
4,70.0,0.0,6,100
1,130.0,-663.0,7,1
3,55.0,-45.0,7,2
2,100.0,0.0,7,3
2,140.0,0.0,7,4
2,130.0,0.0,7,5
2,130.0,-1405.0,7,6
3,60.0,0.0,7,7
3,60.0,0.0,7,8
3,60.0,-62.0,7,9
3,70.0,0.0,7,10
3,40.0,-69.0,7,11
3,80.0,-114.0,7,12
4,45.0,-300.0,7,13
3,55.0,0.0,7,14
3,45.0,0.0,7,15
3,60.0,-45.0,7,16
3,60.0,-2.0,7,17
3,55.0,0.0,7,18
3,45.0,-95.0,7,19
3,55.0,-98.0,7,20
3,55.0,0.0,7,21
3,40.0,-1.0,7,22
3,75.0,0.0,7,23
3,60.0,0.0,7,24
3,70.0,-104.0,7,25
3,60.0,0.0,7,26
3,45.0,-82.0,7,27
3,75.0,0.0,7,28
3,80.0,0.0,7,29
3,50.0,0.0,7,30
3,75.0,0.0,7,31
3,70.0,-141.0,7,32
3,80.0,-31.0,7,33
3,40.0,-20.0,7,34
3,65.0,-46.0,7,35
3,40.0,0.0,7,36
3,45.0,-152.0,7,37
3,40.0,-18.0,7,38
3,65.0,0.0,7,39
3,45.0,0.0,7,40
3,80.0,0.0,7,41
3,60.0,-8.0,7,42
3,45.0,-48.0,7,43
3,50.0,-34.0,7,44
3,80.0,0.0,7,45
3,75.0,0.0,7,46
3,80.0,-14.0,7,47
3,70.0,-62.0,7,48
3,65.0,0.0,7,49
3,50.0,0.0,7,50
3,45.0,-78.0,7,51
3,50.0,-46.0,7,52
3,60.0,0.0,7,53
3,45.0,0.0,7,54
3,45.0,0.0,7,55
3,45.0,-5.0,7,56
3,45.0,-11.0,7,57
3,60.0,0.0,7,58
3,70.0,-48.0,7,59
3,80.0,0.0,7,60
3,75.0,0.0,7,61
3,55.0,-46.0,7,62
3,80.0,-1.0,7,63
3,75.0,0.0,7,64
3,55.0,-169.0,7,65
3,55.0,0.0,7,66
4,70.0,0.0,7,67
4,60.0,0.0,7,68
4,40.0,0.0,7,69
4,50.0,0.0,7,70
4,45.0,0.0,7,71
4,45.0,0.0,7,72
4,70.0,0.0,7,73
4,80.0,0.0,7,74
4,45.0,0.0,7,75
4,40.0,0.0,7,76
4,80.0,0.0,7,77
4,75.0,0.0,7,78
4,70.0,0.0,7,79
4,40.0,0.0,7,80
4,75.0,0.0,7,81
4,50.0,0.0,7,82
4,55.0,0.0,7,83
4,80.0,-360.0,7,84
4,70.0,0.0,7,85
4,80.0,0.0,7,86
4,80.0,-380.0,7,87
4,65.0,0.0,7,88
4,80.0,0.0,7,89
4,65.0,0.0,7,90
4,50.0,0.0,7,91
4,60.0,0.0,7,92
4,80.0,0.0,7,93
4,80.0,0.0,7,94
4,40.0,0.0,7,95
4,50.0,-245.0,7,96
4,55.0,0.0,7,97
4,70.0,0.0,7,98
4,60.0,0.0,7,99
4,70.0,0.0,7,100
2,100.0,0.0,8,1
1,130.0,-663.0,8,2
4,45.0,-300.0,8,3
4,70.0,0.0,8,4
1,140.0,-52.0,8,5
2,140.0,0.0,8,6
3,55.0,-45.0,8,7
4,60.0,0.0,8,8
4,40.0,0.0,8,9
2,130.0,0.0,8,10
3,60.0,0.0,8,11
1,90.0,-109.0,8,12
2,130.0,-1405.0,8,13
1,125.0,0.0,8,14
2,105.0,0.0,8,15
3,60.0,0.0,8,16
4,50.0,0.0,8,17
2,90.0,0.0,8,18
4,45.0,0.0,8,19
3,60.0,-62.0,8,20
1,140.0,0.0,8,21
3,70.0,0.0,8,22
4,45.0,0.0,8,23
1,110.0,0.0,8,24
2,125.0,0.0,8,25
4,70.0,0.0,8,26
3,40.0,-69.0,8,27
3,80.0,-114.0,8,28
3,55.0,0.0,8,29
2,120.0,0.0,8,30
3,45.0,0.0,8,31
2,100.0,0.0,8,32
1,100.0,0.0,8,33
4,80.0,0.0,8,34
2,115.0,0.0,8,35
1,95.0,-2.0,8,36
3,60.0,-45.0,8,37
4,45.0,0.0,8,38
2,85.0,0.0,8,39
1,95.0,-579.0,8,40
1,130.0,0.0,8,41
2,100.0,0.0,8,42
4,40.0,0.0,8,43
2,85.0,0.0,8,44
1,105.0,-432.0,8,45
1,130.0,-339.0,8,46
2,95.0,0.0,8,47
4,80.0,0.0,8,48
1,80.0,0.0,8,49
2,100.0,-1430.0,8,50
1,80.0,0.0,8,51
4,75.0,0.0,8,52
3,60.0,-2.0,8,53
2,95.0,0.0,8,54
4,70.0,0.0,8,55
2,125.0,0.0,8,56
3,55.0,0.0,8,57
2,110.0,0.0,8,58
1,130.0,0.0,8,59
4,40.0,0.0,8,60
1,90.0,-122.0,8,61
2,125.0,0.0,8,62
2,110.0,0.0,8,63
3,45.0,-95.0,8,64
3,55.0,-98.0,8,65
1,85.0,0.0,8,66
3,55.0,0.0,8,67
2,100.0,0.0,8,68
4,75.0,0.0,8,69
2,80.0,0.0,8,70
1,105.0,-183.0,8,71
2,115.0,0.0,8,72
4,50.0,0.0,8,73
2,85.0,0.0,8,74
1,140.0,0.0,8,75
2,90.0,0.0,8,76
2,115.0,-1545.0,8,77
2,110.0,0.0,8,78
2,110.0,0.0,8,79
4,55.0,0.0,8,80
2,85.0,0.0,8,81
2,105.0,0.0,8,82
1,130.0,-399.0,8,83
3,40.0,-1.0,8,84
2,110.0,0.0,8,85
1,120.0,-580.0,8,86
2,105.0,-1845.0,8,87
2,95.0,0.0,8,88
2,140.0,0.0,8,89
4,80.0,-360.0,8,90
4,70.0,0.0,8,91
2,115.0,0.0,8,92
2,90.0,0.0,8,93
2,110.0,0.0,8,94
4,80.0,0.0,8,95
2,115.0,0.0,8,96
2,140.0,0.0,8,97
1,140.0,0.0,8,98
2,125.0,0.0,8,99
2,130.0,0.0,8,100
1,130.0,-663.0,9,1
4,45.0,-300.0,9,2
3,55.0,-45.0,9,3
2,100.0,0.0,9,4
2,140.0,0.0,9,5
3,60.0,0.0,9,6
2,130.0,0.0,9,7
1,140.0,-52.0,9,8
1,90.0,-109.0,9,9
2,130.0,-1405.0,9,10
3,60.0,0.0,9,11
4,70.0,0.0,9,12
3,60.0,-62.0,9,13
4,60.0,0.0,9,14
2,105.0,0.0,9,15
4,40.0,0.0,9,16
1,125.0,0.0,9,17
3,70.0,0.0,9,18
4,50.0,0.0,9,19
4,45.0,0.0,9,20
3,40.0,-69.0,9,21
4,45.0,0.0,9,22
2,90.0,0.0,9,23
4,70.0,0.0,9,24
3,80.0,-114.0,9,25
4,80.0,0.0,9,26
2,125.0,0.0,9,27
4,45.0,0.0,9,28
2,120.0,0.0,9,29
4,40.0,0.0,9,30
4,80.0,0.0,9,31
2,100.0,0.0,9,32
4,75.0,0.0,9,33
1,140.0,0.0,9,34
2,115.0,0.0,9,35
4,70.0,0.0,9,36
2,85.0,0.0,9,37
4,40.0,0.0,9,38
4,75.0,0.0,9,39
2,100.0,0.0,9,40
4,50.0,0.0,9,41
4,55.0,0.0,9,42
2,85.0,0.0,9,43
4,80.0,-360.0,9,44
2,95.0,0.0,9,45
2,100.0,-1430.0,9,46
3,55.0,0.0,9,47
1,110.0,0.0,9,48
4,70.0,0.0,9,49
1,100.0,0.0,9,50
4,80.0,0.0,9,51
4,80.0,-380.0,9,52
1,95.0,-2.0,9,53
3,45.0,0.0,9,54
2,95.0,0.0,9,55
1,95.0,-579.0,9,56
4,65.0,0.0,9,57
2,125.0,0.0,9,58
3,60.0,-45.0,9,59
4,80.0,0.0,9,60
3,60.0,-2.0,9,61
2,110.0,0.0,9,62
4,65.0,0.0,9,63
2,125.0,0.0,9,64
4,50.0,0.0,9,65
4,60.0,0.0,9,66
2,110.0,0.0,9,67
4,80.0,0.0,9,68
4,80.0,0.0,9,69
4,40.0,0.0,9,70
4,50.0,-245.0,9,71
1,130.0,0.0,9,72
2,100.0,0.0,9,73
3,55.0,0.0,9,74
2,80.0,0.0,9,75
3,45.0,-95.0,9,76
4,55.0,0.0,9,77
2,115.0,0.0,9,78
4,70.0,0.0,9,79
2,85.0,0.0,9,80
4,60.0,0.0,9,81
2,90.0,0.0,9,82
2,115.0,-1545.0,9,83
4,70.0,0.0,9,84
4,40.0,0.0,9,85
4,75.0,0.0,9,86
4,60.0,0.0,9,87
4,45.0,0.0,9,88
4,45.0,0.0,9,89
4,65.0,0.0,9,90
4,65.0,-280.0,9,91
2,110.0,0.0,9,92
2,110.0,0.0,9,93
2,85.0,0.0,9,94
4,75.0,0.0,9,95
4,60.0,0.0,9,96
2,105.0,0.0,9,97
4,80.0,0.0,9,98
2,110.0,0.0,9,99
4,55.0,0.0,9,100
4,45.0,-300.0,10,1
4,70.0,0.0,10,2
4,60.0,0.0,10,3
4,40.0,0.0,10,4
4,50.0,0.0,10,5
1,130.0,-663.0,10,6
2,100.0,0.0,10,7
3,55.0,-45.0,10,8
3,60.0,0.0,10,9
3,60.0,0.0,10,10
3,60.0,-62.0,10,11
2,140.0,0.0,10,12
2,130.0,0.0,10,13
2,130.0,-1405.0,10,14
1,140.0,-52.0,10,15
4,45.0,0.0,10,16
4,45.0,0.0,10,17
4,70.0,0.0,10,18
4,80.0,0.0,10,19
4,45.0,0.0,10,20
4,40.0,0.0,10,21
4,80.0,0.0,10,22
4,75.0,0.0,10,23
4,70.0,0.0,10,24
4,40.0,0.0,10,25
4,75.0,0.0,10,26
4,50.0,0.0,10,27
4,55.0,0.0,10,28
4,80.0,-360.0,10,29
4,70.0,0.0,10,30
4,80.0,0.0,10,31
4,80.0,-380.0,10,32
3,70.0,0.0,10,33
4,65.0,0.0,10,34
4,80.0,0.0,10,35
4,65.0,0.0,10,36
4,50.0,0.0,10,37
4,60.0,0.0,10,38
4,80.0,0.0,10,39
4,80.0,0.0,10,40
4,40.0,0.0,10,41
4,50.0,-245.0,10,42
4,55.0,0.0,10,43
4,70.0,0.0,10,44
4,60.0,0.0,10,45
4,70.0,0.0,10,46
4,40.0,0.0,10,47
4,75.0,0.0,10,48
4,60.0,0.0,10,49
4,45.0,0.0,10,50
4,45.0,0.0,10,51
4,65.0,0.0,10,52
4,65.0,-280.0,10,53
4,75.0,0.0,10,54
4,60.0,0.0,10,55
4,80.0,0.0,10,56
4,55.0,0.0,10,57
4,60.0,0.0,10,58
4,50.0,0.0,10,59
4,50.0,0.0,10,60
4,70.0,0.0,10,61
4,55.0,0.0,10,62
4,65.0,0.0,10,63
4,75.0,-250.0,10,64
4,75.0,0.0,10,65
4,45.0,0.0,10,66
4,60.0,0.0,10,67
4,75.0,0.0,10,68
4,75.0,0.0,10,69
4,50.0,0.0,10,70
4,50.0,0.0,10,71
2,105.0,0.0,10,72
2,90.0,0.0,10,73
1,90.0,-109.0,10,74
2,125.0,0.0,10,75
2,120.0,0.0,10,76
2,100.0,0.0,10,77
2,115.0,0.0,10,78
